Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
48,20,101.0,101,105.14209999999997,0.2686064189189186,1.0,0.004493134,3.3635356435643566e-05,3.3635356435643566e-05,6.0807e-05,3.0706e-05,4.0855e-05
49,20,269.0,269,273.1421000000002,2.279804274735833,1.0,0.012934858,3.728811895910785e-05,3.728811895910785e-05,5.9815e-05,3.8186e-05,4.5872e-05
50,20,140.0,140,143.72788999999997,0.7136984619053293,1.0,0.006644772,3.637822142857142e-05,3.637822142857142e-05,5.8822e-05,3.798e-05,4.125e-05
51,25,97.0,97,103.21314999999996,3.052029842033195e-05,1.0,0.00448726,3.539022680412373e-05,3.539022680412373e-05,5.9841e-05,3.2613e-05,4.1636e-05
52,25,88.0,88,100.01208999999992,2.0897910208081385e-05,1.0,0.004046772,3.5494022727272724e-05,3.5494022727272724e-05,6.0099e-05,3.2858e-05,4.059e-05
53,25,105.0,105,107.48525999999998,0.05161197534487808,1.0,0.004967305,3.65237238095238e-05,3.65237238095238e-05,5.8082e-05,3.5278e-05,4.1692e-05
54,25,400.0,400,412.0120900000004,2.979639621365792,1.0,0.019043169,3.7171877499999984e-05,3.7171877499999984e-05,5.855e-05,3.8012e-05,4.6316e-05
55,25,1007.0,1007,1023.154190000001,8.942223204742017,1.0,0.057219653,4.6298019860973214e-05,4.6298019860973214e-05,0.009471988,3.7013e-05,4.1299e-05
56,25,83.0,83,102.46786999999986,0.0,1.0,0.004102603,3.877377108433734e-05,3.877377108433734e-05,5.9321e-05,4.1105e-05,4.1881e-05
57,25,117.0,117,120.72788999999997,0.16973054936537138,1.0,0.00551671,3.660188034188035e-05,3.660188034188035e-05,6.3797e-05,3.8328e-05,4.524e-05
58,25,99.0,99,106.86998999999994,0.03395888157894684,1.0,0.004615145,3.5907060606060616e-05,3.5907060606060616e-05,6.4172e-05,3.3219e-05,4.1794e-05
59,25,258.0,258,260.48526000000004,1.5527759702077617,1.0,0.012532418,3.78869534883721e-05,3.78869534883721e-05,6.8012e-05,3.8405e-05,4.667e-05
60,25,235.0,235,251.56839999999994,1.4509781761496487,1.0,0.0114401,3.752383829787235e-05,3.752383829787235e-05,6.1839e-05,3.8129e-05,4.6791e-05
61,30,91.0,91,121.23732999999983,0.0,1.0,0.004748016,4.083987912087912e-05,4.083987912087912e-05,5.9054e-05,4.0408e-05,4.9338e-05
62,30,248.0,248,260.4263,1.111450462137182,1.0,0.010941329,3.370116935483873e-05,3.370116935483873e-05,5.8382e-05,3.1389e-05,4.0544e-05
63,30,744.0,744,748.9705200000003,5.045935744268649,1.0,0.045240813,5.0141041666666645e-05,5.0141041666666645e-05,0.009497061,3.784e-05,4.2564e-05
64,30,253.0,253,265.01209,1.1579031837798224,1.0,0.011892286,3.6341762845849826e-05,3.6341762845849826e-05,6.2737e-05,3.8056e-05,4.3008e-05
65,30,99.0,99,125.09522999999982,0.028912896858034363,1.0,0.005062894,3.98760505050505e-05,3.98760505050505e-05,5.1985e-05,4.0875e-05,4.9724e-05
66,30,116.0,116,124.69840999999994,0.009458512102322817,1.0,0.005411837,3.582530172413792e-05,3.582530172413792e-05,5.8651e-05,3.2792e-05,4.1726e-05
67,30,123.0,123,123.41421,0.024269316955763984,1.0,0.00565473,3.518195934959348e-05,3.518195934959348e-05,5.8907e-05,3.2728e-05,4.171e-05
68,30,143.0,143,164.53891999999988,0.3369539286584861,1.0,0.006710221,3.6364216783216804e-05,3.6364216783216804e-05,5.9414e-05,3.7685e-05,4.4173e-05
69,30,510.0,510,519.9410400000002,3.2934850536746505,1.0,0.034033812,5.595152352941174e-05,5.595152352941174e-05,0.009457364,3.8198e-05,4.6133e-05
70,30,124.0,124,132.28419999999994,0.0711271255060724,1.0,0.005686081,3.5164758064516146e-05,3.5164758064516146e-05,6.0679e-05,3.28e-05,4.1926e-05
71,35,159.0,159,160.24263,0.12159746622803938,1.0,0.007728548,3.7652597484276706e-05,3.7652597484276706e-05,5.6636e-05,4.0192e-05,4.7345e-05
72,35,129.0,129,145.56839999999988,0.03327938671209461,1.0,0.006336735,3.821543410852713e-05,3.821543410852713e-05,6.1396e-05,4.0522e-05,4.9028e-05
