Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
63,30,161.0,161,180.88207999999986,0.47732405524383464,1.0,0.036624784,3.270386956521739e-05,3.270386956521739e-05,7.54e-05,3.3745e-05,4.0201e-05
64,30,207.0,207,207.0,0.721943550198398,1.0,0.042418879,3.227099033816425e-05,3.227099033816425e-05,6.4885e-05,3.2798e-05,4.1423e-05
65,30,164.0,164,178.9115599999999,0.47255948706552336,1.0,0.034640933,3.38385487804878e-05,3.38385487804878e-05,7.3241e-05,3.4799e-05,4.388e-05
66,30,338.0,338,340.4852600000001,1.7945048054431603,1.0,0.069595648,3.117659763313611e-05,3.117659763313611e-05,6.4821e-05,3.134e-05,3.7453e-05
67,30,2081.0,2081,2125.7346799999955,16.270741532136814,1.0,0.439609516,3.106479481018739e-05,3.106479481018739e-05,0.002976279,2.8375e-05,3.5279e-05
68,30,167.0,167,173.62735999999998,0.41112270606784657,1.0,0.037118642,3.23390838323353e-05,3.23390838323353e-05,7.2573e-05,3.2213e-05,3.7795e-05
69,30,124.0,124,134.76945999999992,0.10391667963598475,1.0,0.026761464,3.5165443548387085e-05,3.5165443548387085e-05,6.5e-05,3.4942e-05,3.9768e-05
70,30,494.0,494,505.59788000000066,3.1662715174488123,1.0,0.104737907,3.160024493927125e-05,3.160024493927125e-05,7.3401e-05,3.1298e-05,3.8819e-05
71,35,170.0,170,195.26680999999982,0.375166801647944,1.0,0.03960049,3.419497058823531e-05,3.419497058823531e-05,6.6591e-05,3.5374e-05,4.2654e-05
72,35,30570.0,30570,31249.304399999422,220.31862375704284,1.0,6.456447585,3.3890996041871156e-05,3.3890996041871156e-05,0.008601274,2.7806e-05,3.6709e-05
73,35,185.0,185,193.28419999999994,0.3804831014484469,1.0,0.038990338,3.237151351351353e-05,3.237151351351353e-05,6.3961e-05,3.2804e-05,4.0658e-05
74,35,192.0,192,193.65684,0.37946960145314673,1.0,0.042770065,3.2792562500000036e-05,3.2792562500000036e-05,6.5659e-05,3.3284e-05,4.1404e-05
75,35,247.0,247,260.66893,0.8390639904049666,1.0,0.050680798,3.2729238866396766e-05,3.2729238866396766e-05,6.4371e-05,3.2525e-05,4.1815e-05
76,35,214.0,214,223.94103999999993,0.5826557453514909,1.0,0.044417674,3.269729439252337e-05,3.269729439252337e-05,6.5306e-05,3.3293e-05,3.9895e-05
77,35,2629.0,2629,2684.504139999992,17.769606080098388,1.0,0.585095931,3.039812552301255e-05,3.039812552301255e-05,0.003116645,2.7756e-05,3.4523e-05
78,35,3705.0,3705,3789.498839999988,25.898389006402436,1.0,0.801255682,3.3116404858299595e-05,3.3116404858299595e-05,0.003533768,2.823e-05,3.5765e-05
79,35,207.0,207,221.0831399999999,0.5731088167697217,1.0,0.044646963,3.2799541062801945e-05,3.2799541062801945e-05,6.6277e-05,3.4057e-05,3.6536e-05
80,35,123.0,123,142.46786999999986,0.010023607979921596,1.0,0.02865465,3.659066666666666e-05,3.659066666666666e-05,7.249e-05,3.5451e-05,4.3915e-05
81,40,212.0,212,214.48525999999998,0.33044642801759155,1.0,0.045342004,3.345985849056602e-05,3.345985849056602e-05,5.4994e-05,3.4153e-05,4.229e-05
82,40,217.0,217,237.71049999999985,0.4621050430247069,1.0,0.048990596,3.211738248847926e-05,3.211738248847926e-05,7.371e-05,3.2992e-05,4.0277e-05
83,40,224.0,224,243.05365999999987,0.49878618954534437,1.0,0.045531415,3.313646874999999e-05,3.313646874999999e-05,7.3609e-05,3.4149e-05,4.2449e-05
84,40,651.0,651,664.6689300000008,3.140981434178561,1.0,0.147991326,2.712397081413207e-05,2.712397081413207e-05,5.7636e-05,2.6734e-05,3.4828e-05
85,40,268.0,268,269.2426300000001,0.6573264760919886,1.0,0.061169435,3.2622697761194046e-05,3.2622697761194046e-05,6.4149e-05,3.3568e-05,3.9401e-05
86,40,205.0,205,209.55630999999997,0.30836133535622173,1.0,0.04774147,3.209033170731706e-05,3.209033170731706e-05,6.398e-05,3.1417e-05,3.9795e-05
87,40,285.0,285,287.8994700000002,0.778452638341509,1.0,0.059829381,3.0927526315789464e-05,3.0927526315789464e-05,6.4571e-05,3.0414e-05,3.6557e-05
88,40,265.0,265,270.38473,0.6568097870045834,1.0,0.054436156,3.248180377358488e-05,3.248180377358488e-05,7.2672e-05,3.3737e-05,3.6103e-05
89,40,248.0,248,264.15419,0.6334954950498112,1.0,0.051850166,3.2738088709677425e-05,3.2738088709677425e-05,7.354e-05,3.3249e-05,4.2499e-05
