Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
153,75,37970.0,21,354.6689300000005,0.17904242198589987,16.238095238095237,21.971967487,1.0422617659523812,0.0642599971260998,15.449252969,0.001162623,0.318901784
154,75,26096.0,17,354.43839000000037,0.17303888083560162,19.41176470588235,15.101306909,0.882927569764706,0.04555985772121214,10.623749555,0.068505027,3.259377166
155,75,37562.0,38,722.1488900000019,1.3919580864305958,17.81578947368421,23.00720875,0.6007208033421053,0.03379291899113735,11.952961454,0.074371274,1.085473152
156,75,41485.0,48,765.4157000000024,1.533339842521778,14.479166666666666,25.784244338,0.5331564666666667,0.03692415925611515,9.908670121,0.085942083,1.168434729
157,75,43329.0,49,769.3151700000027,1.5364073271812002,14.204081632653061,27.11166697,0.5497143315102042,0.038775490600574704,10.468488041,0.04298183,1.264021086
158,75,38369.0,43,778.2267300000027,1.5729650568829994,16.046511627906977,23.408719763,0.5403094631627907,0.033743667952173956,10.050663709,0.041822164,0.92558344
159,75,22945.0,16,351.5389200000002,0.1623964870745247,20.625,13.184504966,0.818832036625,0.03977639874242426,9.060975012,0.0883517,3.076593781
160,75,38056.0,19,346.49735000000067,0.14713710131301255,17.473684210526315,21.933243239,1.1499314235263158,0.06588519439457831,12.233323681,0.00161226,9.427538648
161,80,26508.0,20,371.0657500000003,0.15428518546169542,17.0,15.533943234,0.7713415931000001,0.0454917470382353,11.531430866,0.008151178,2.172431057
162,80,25545.0,23,372.45048000000065,0.15921293760271107,14.608695652173912,14.756834528,0.6373625538695652,0.043705053624999955,10.565649317,0.001319589,0.349230866
163,80,27612.0,20,362.1368000000005,0.13148656164272446,16.45,16.027461331,0.7969125798000001,0.04852189030091181,14.674408299,0.003098442,0.611181925
164,80,31646.0,23,352.78155000000055,0.09823815082885991,14.347826086956522,18.183276938,0.7868136857391302,0.05490867558787871,17.683239819,0.001057995,0.093155772
165,80,26273.0,16,371.82312000000024,0.15356229407494343,21.375,15.151412292,0.939819706625,0.04412222893567252,10.958054561,0.091740127,2.387746124
